order_id,delivery_date,delay_days
47022,2025-01-31,0
47023,2025-04-30,5
47024,2025-12-14,0
47025,2025-05-21,5
47026,2025-09-05,3
47027,2025-05-14,2
47028,2025-06-20,3
47029,2025-12-22,0
47030,2025-03-19,4
47031,2025-11-28,5
47032,2025-01-16,4
47033,2025-12-24,2
47034,2025-04-09,0
47035,2025-08-06,0
47036,2025-02-10,0
47037,2025-01-19,0
47038,2025-08-17,1
47039,2025-12-28,0
47040,2025-04-28,5
47041,2025-07-11,0
47042,2025-01-10,2
47043,2025-04-01,3
47044,2025-10-20,1
47045,2025-03-25,4
47046,2025-12-28,0
47047,2025-12-22,3
47048,2025-11-06,0
47049,2025-04-06,2
47050,2025-02-21,1
47051,2025-09-26,0
47052,2025-10-12,1
47053,2025-09-20,4
47054,2025-12-25,3
47055,2025-06-06,2
47056,2025-11-04,0
47057,2025-10-31,0
47058,2025-01-16,0
47059,2025-01-03,0
47060,2025-03-31,0
47061,2025-08-06,4
47062,2025-06-19,4
47063,2025-03-01,0
47064,2025-03-06,0
47065,2025-05-23,5
47066,2025-08-14,1
47067,2025-02-05,5
47068,2025-05-03,3
47069,2025-02-08,4
47070,2025-11-15,5
47071,2025-12-20,0
47072,2025-02-16,2
47073,2025-05-11,0
47074,2025-01-25,3
47075,2025-01-04,0
47076,2025-07-16,1
47077,2025-07-17,2
47078,2025-05-24,0
47079,2025-06-23,1
47080,2025-05-17,0
47081,2025-10-05,0
47082,2025-07-29,0
47083,2025-09-27,2
47084,2025-10-12,4
47085,2025-11-25,0
47086,2025-11-12,0
47087,2025-01-22,0
47088,2025-09-12,2
47089,2025-07-02,0
47090,2025-10-18,4
47091,2025-08-11,3
47092,2025-01-24,0
47093,2025-11-18,0
47094,2025-06-19,2
47095,2025-01-21,2
47096,2025-01-28,0
47097,2025-10-16,3
47098,2025-10-30,0
47099,2025-11-05,0
47100,2025-06-11,0
47101,2025-07-31,0
47102,2025-10-05,0
47103,2025-12-04,0
47104,2025-09-07,0
47105,2025-06-15,0
47106,2025-12-26,0
47107,2025-03-10,0
47108,2025-09-19,2
47109,2025-11-23,4
47110,2025-06-06,0
47111,2025-08-21,0
47112,2025-12-29,4
47113,2025-03-22,0
47114,2025-03-10,5
47115,2025-11-17,0
47116,2025-09-17,2
47117,2025-11-14,2
47118,2025-02-03,0
47119,2025-09-19,3
47120,2025-08-14,0
47121,2025-01-11,0
47122,2025-03-09,0
47123,2025-09-06,0
47124,2025-11-18,1
47125,2025-12-06,4
47126,2025-03-26,1
47127,2025-05-16,1
47128,2025-08-03,0
47129,2025-01-25,0
47130,2025-10-04,1
47131,2025-09-09,0
47132,2025-07-28,0
47133,2025-01-27,0
47134,2025-11-17,5
47135,2025-12-01,0
47136,2025-12-11,0
47137,2025-09-17,4
47138,2025-09-01,0
47139,2025-09-05,5
47140,2025-03-05,5
47141,2025-03-02,4
47142,2025-06-18,0
47143,2025-03-03,0
47144,2025-07-05,0
47145,2025-09-07,4
47146,2025-07-01,4
47147,2025-07-08,0
47148,2025-01-25,0
47149,2025-03-14,0
47150,2025-12-06,3
47151,2025-06-26,0
47152,2025-07-03,5
47153,2025-07-13,0
47154,2025-10-07,3
47155,2025-08-12,3
47156,2025-04-03,5
47157,2025-11-21,0
47158,2025-12-13,0
47159,2025-12-14,0
47160,2025-03-14,0
47161,2025-07-09,0
47162,2025-08-21,1
47163,2025-07-06,2
47164,2025-10-06,1
47165,2025-03-05,4
47166,2025-03-11,4
47167,2025-08-20,4
47168,2025-07-07,0
47169,2025-12-05,2
47170,2025-09-24,4
47171,2025-12-31,0
47172,2025-12-14,0
47173,2025-07-18,4
47174,2025-07-14,0
47175,2025-06-14,2
47176,2025-07-28,0
47177,2025-07-31,0
47178,2025-05-02,2
47179,2025-08-27,0
47180,2025-10-22,3
47181,2025-08-04,0
47182,2025-06-25,0
47183,2025-11-22,1
47184,2025-04-24,0
47185,2025-04-15,0
47186,2025-09-26,3
47187,2025-04-18,0
47188,2025-11-30,0
47189,2025-06-16,4
47190,2025-05-28,5
47191,2025-08-14,0
47192,2025-10-30,5
47193,2025-09-03,3
47194,2025-02-26,0
47195,2025-01-28,0
47196,2025-08-11,0
47197,2025-11-11,0
47198,2025-08-26,0
47199,2026-01-03,0
47200,2025-02-25,0
47201,2025-12-10,1
47202,2025-08-24,0
47203,2025-06-09,0
47204,2025-05-09,0
47205,2025-07-16,0
47206,2025-02-18,4
47207,2025-12-13,0
47208,2025-11-26,0
47209,2025-11-18,4
47210,2025-09-18,0
47211,2025-11-08,0
47212,2025-01-12,1
47213,2025-09-24,5
47214,2025-07-09,0
47215,2025-06-19,0
47216,2025-03-07,0
47217,2025-10-20,0
47218,2025-12-01,0
47219,2025-05-21,0
47220,2025-12-17,4
47221,2025-10-02,3
47222,2025-07-18,0
47223,2025-11-16,0
47224,2025-02-08,0
47225,2025-12-02,1
47226,2025-04-06,2
47227,2025-11-03,0
47228,2025-09-10,0
47229,2025-03-14,2
47230,2025-05-27,0
47231,2025-06-02,0
47232,2025-03-29,2
47233,2025-06-09,0
47234,2025-09-22,2
47235,2025-03-07,3
47236,2025-07-29,4
47237,2025-11-03,2
47238,2025-07-05,0
47239,2025-11-05,5
47240,2025-05-02,3
47241,2025-02-15,0
47242,2025-04-09,0
47243,2025-04-18,0
47244,2025-12-26,0
47245,2025-02-02,0
47246,2025-12-26,0
47247,2025-06-25,5
47248,2025-11-09,0
47249,2025-06-26,0
47250,2025-03-16,4
47251,2025-05-01,1
47252,2025-07-16,3
47253,2025-08-06,0
47254,2025-12-29,1
47255,2025-07-19,0
47256,2025-07-27,0
47257,2025-11-24,2
47258,2025-05-07,4
47259,2025-07-13,0
47260,2025-06-26,0
47261,2025-11-21,2
47262,2025-08-11,0
47263,2025-04-28,4
47264,2025-08-08,0
47265,2025-07-03,0
47266,2025-10-02,0
47267,2025-09-04,2
47268,2025-10-28,0
47269,2025-01-26,1
47270,2025-05-19,3
47271,2025-10-27,0
47272,2025-06-04,2
47273,2025-05-02,0
47274,2025-01-20,3
47275,2025-06-29,0
47276,2025-03-29,0
47277,2025-09-17,3
47278,2025-05-26,0
47279,2025-03-30,0
47280,2025-10-15,5
47281,2025-12-29,3
47282,2025-04-12,0
47283,2025-05-19,0
47284,2025-02-22,0
47285,2025-05-29,0
47286,2025-09-20,0
47287,2025-06-17,0
47288,2025-04-29,5
47289,2025-07-12,3
47290,2025-03-31,2
47291,2025-03-05,5
47292,2025-06-01,0
47293,2025-03-20,1
47294,2025-12-17,5
47295,2025-04-01,2
47296,2025-10-27,0
47297,2025-03-18,2
47298,2025-06-05,0
47299,2025-05-05,2
47300,2025-05-23,5
47301,2025-02-19,0
47302,2025-08-18,3
47303,2025-05-19,0
47304,2025-03-13,0
47305,2025-02-25,0
47306,2025-06-12,2
47307,2025-11-08,0
47308,2025-06-04,2
47309,2025-07-09,0
47310,2025-01-22,0
47311,2025-12-15,1
47312,2025-11-04,1
47313,2026-01-05,1
47314,2025-09-02,4
47315,2025-08-28,0
47316,2025-08-08,0
47317,2025-04-12,3
47318,2025-04-13,3
47319,2025-01-13,0
47320,2025-12-14,0
47321,2025-06-17,1
47322,2025-12-29,0
47323,2025-07-06,3
47324,2025-12-07,1
47325,2025-09-05,5
47326,2025-10-28,0
47327,2025-08-04,0
47328,2025-12-21,0
47329,2025-12-17,2
47330,2025-07-27,4
47331,2025-04-21,5
47332,2025-10-14,2
47333,2025-08-10,0
47334,2025-06-29,5
47335,2025-12-31,0
47336,2025-10-07,0
47337,2025-04-06,0
47338,2025-01-09,2
47339,2025-07-20,0
47340,2025-07-03,0
47341,2025-10-18,4
47342,2025-09-08,0
47343,2025-06-26,0
47344,2025-04-20,2
47345,2025-12-26,3
47346,2025-08-14,2
47347,2025-12-07,0
47348,2025-11-14,3
47349,2025-11-08,0
47350,2025-02-08,2
47351,2025-01-22,1
47352,2026-01-02,0
47353,2025-05-11,1
47354,2025-09-21,0
47355,2025-02-21,0
47356,2025-07-26,0
47357,2025-09-10,0
47358,2025-10-22,4
47359,2025-04-09,1
47360,2025-07-29,0
47361,2025-09-09,0
47362,2025-08-20,0
47363,2025-02-11,0
47364,2025-06-25,0
47365,2025-03-12,0
47366,2025-04-02,0
47367,2025-02-26,5
47368,2025-08-06,0
47369,2025-02-21,0
47370,2025-08-09,1
47371,2025-09-18,0
47372,2025-05-24,0
47373,2025-01-25,5
47374,2025-04-11,3
47375,2025-07-18,0
47376,2025-11-22,0
47377,2025-10-19,4
47378,2025-08-07,0
47379,2025-05-31,3
47380,2025-11-28,5
47381,2025-04-14,0
47382,2025-07-30,2
47383,2025-09-16,0
47384,2025-03-04,5
47385,2025-11-02,0
47386,2025-05-19,4
47387,2025-02-28,5
47388,2025-05-11,3
47389,2025-08-20,0
47390,2025-11-23,0
47391,2025-04-24,1
47392,2025-12-10,5
47393,2026-01-03,1
47394,2025-07-01,0
47395,2025-08-21,3
47396,2025-12-21,0
47397,2025-09-01,2
47398,2025-07-12,0
47399,2025-02-27,3
47400,2025-08-28,0
47401,2025-03-14,2
47402,2025-04-05,0
47403,2025-05-17,4
47404,2025-05-06,1
47405,2025-10-12,2
47406,2025-09-23,0
47407,2025-11-06,2
47408,2025-11-07,0
47409,2025-09-26,1
47410,2025-02-09,0
47411,2025-06-27,0
47412,2025-07-21,0
47413,2025-01-08,0
47414,2025-10-28,0
47415,2025-12-19,0
47416,2025-06-15,3
47417,2025-11-13,4
47418,2025-02-15,0
47419,2025-07-08,3
47420,2025-03-12,2
47421,2025-03-19,0
47422,2025-12-01,0
47423,2025-07-05,0
47424,2025-09-05,4
47425,2025-06-26,0
47426,2025-09-14,0
47427,2025-01-08,0
47428,2025-02-11,0
47429,2025-03-04,1
47430,2025-12-14,0
47431,2025-08-28,5
47432,2025-05-04,2
47433,2025-05-20,0
47434,2025-01-24,0
47435,2025-11-29,0
47436,2025-05-13,1
47437,2025-11-25,0
47438,2025-04-15,3
47439,2025-06-11,5
47440,2025-03-08,0
47441,2025-05-18,1
47442,2025-11-04,4
47443,2025-08-28,4
47444,2025-01-04,0
47445,2025-01-30,4
47446,2025-02-23,3
47447,2025-09-13,0
47448,2025-11-06,0
47449,2025-06-08,0
47450,2025-02-08,4
47451,2025-02-07,5
47452,2025-03-16,3
47453,2025-10-31,4
47454,2025-06-13,0
47455,2025-10-09,5
47456,2025-11-19,2
47457,2025-09-27,0
47458,2025-09-14,0
47459,2025-03-15,2
47460,2025-05-22,1
47461,2025-05-13,0
47462,2025-12-12,1
47463,2025-11-28,0
47464,2025-09-06,0
47465,2025-08-26,3
47466,2025-11-11,5
47467,2025-05-12,5
47468,2025-05-11,4
47469,2025-10-29,0
47470,2025-07-05,0
47471,2025-11-14,5
47472,2025-04-04,0
47473,2025-07-19,0
47474,2025-06-27,0
47475,2025-10-03,4
47476,2026-01-02,4
47477,2025-01-25,1
47478,2025-01-13,4
47479,2025-04-03,0
47480,2025-04-14,1
47481,2025-01-07,0
47482,2025-07-24,2
47483,2025-08-01,2
47484,2025-09-01,3
47485,2025-08-25,1
47486,2025-04-25,0
47487,2025-12-03,0
47488,2025-08-29,3
47489,2025-05-12,1
47490,2025-08-04,0
47491,2025-04-08,0
47492,2025-05-20,0
47493,2025-04-18,0
47494,2025-06-12,4
47495,2025-11-24,0
47496,2025-04-19,0
47497,2025-08-21,0
47498,2025-04-13,0
47499,2025-11-17,0
47500,2025-12-28,5
47501,2025-02-08,0
47502,2025-04-13,0
47503,2025-10-31,0
47504,2025-03-05,0
47505,2025-08-25,2
47506,2025-02-14,0
47507,2025-08-30,2
47508,2025-12-18,3
47509,2025-12-20,0
47510,2025-12-15,5
47511,2025-12-14,0
47512,2025-05-17,0
47513,2025-11-02,3
47514,2025-05-26,0
47515,2025-05-13,2
47516,2025-03-31,0
47517,2025-08-20,3
47518,2025-05-15,2
47519,2025-07-25,0
47520,2025-11-21,0
47521,2025-11-11,2
47522,2025-03-24,0
47523,2025-11-25,0
47524,2025-11-22,2
47525,2025-07-22,3
47526,2025-12-21,5
47527,2025-03-17,0
47528,2025-08-02,2
47529,2025-12-16,1
47530,2025-06-26,0
47531,2025-12-28,1
47532,2025-06-13,0
47533,2025-06-28,0
47534,2025-09-17,0
47535,2025-12-07,0
47536,2025-04-09,3
47537,2025-06-29,1
47538,2025-12-30,4
47539,2025-10-07,0
47540,2025-08-30,3
47541,2025-10-02,4
47542,2025-12-05,2
47543,2025-03-04,0
47544,2025-12-18,3
47545,2025-02-14,0
47546,2026-01-07,5
47547,2025-08-01,2
47548,2025-05-05,1
47549,2025-09-29,5
47550,2025-09-05,0
47551,2025-05-11,2
47552,2025-08-04,0
47553,2025-09-11,0
47554,2025-08-10,4
47555,2025-02-16,0
47556,2025-03-18,0
47557,2025-01-17,1
47558,2025-10-25,4
47559,2025-08-09,4
47560,2025-05-05,4
47561,2025-11-09,1
47562,2025-12-17,1
47563,2025-05-31,1
47564,2025-10-01,4
47565,2025-01-20,0
47566,2025-04-19,0
47567,2025-11-25,0
47568,2025-11-29,4
47569,2025-09-02,4
47570,2025-03-04,4
47571,2025-07-13,0
47572,2025-08-30,0
47573,2025-03-01,0
47574,2025-11-18,0
47575,2025-03-04,2
47576,2025-09-27,0
47577,2025-05-03,0
47578,2025-02-14,0
47579,2025-08-14,5
47580,2025-02-08,0
47581,2025-06-21,0
47582,2025-03-19,0
47583,2025-07-07,0
47584,2025-08-24,3
47585,2025-08-01,2
47586,2025-07-30,0
47587,2025-03-18,4
47588,2025-11-18,4
47589,2025-09-29,0
47590,2025-04-14,4
47591,2025-04-17,0
47592,2025-11-21,1
47593,2025-06-03,1
47594,2025-06-07,0
47595,2025-05-26,4
47596,2025-06-08,0
47597,2025-11-19,0
47598,2025-11-10,0
47599,2025-10-23,0
47600,2025-05-27,0
47601,2025-09-03,0
47602,2025-02-14,5
47603,2025-01-24,0
47604,2025-12-01,0
47605,2025-06-01,3
47606,2025-01-12,4
47607,2025-10-01,4
47608,2025-07-01,0
47609,2025-09-06,0
47610,2025-04-27,0
47611,2025-05-15,0
47612,2025-05-21,0
47613,2025-12-15,1
47614,2025-09-21,1
47615,2025-01-20,3
47616,2025-04-17,0
47617,2025-11-21,1
47618,2025-12-31,0
47619,2025-11-01,5
47620,2025-11-06,0
47621,2025-11-04,1
47622,2025-06-26,0
47623,2025-04-13,0
47624,2025-06-10,0
47625,2025-04-14,0
47626,2025-07-28,0
47627,2025-10-09,4
47628,2025-12-11,2
47629,2025-06-13,0
47630,2025-02-01,0
47631,2025-03-21,0
47632,2025-08-29,5
47633,2025-05-05,0
47634,2025-05-30,0
47635,2025-02-18,4
47636,2025-06-05,4
47637,2025-09-18,2
47638,2025-06-24,4
47639,2025-08-10,3
47640,2025-07-17,0
47641,2025-05-12,0
47642,2025-09-28,2
47643,2025-04-01,3
47644,2025-10-14,0
47645,2025-04-09,0
47646,2025-11-30,2
47647,2025-01-19,4
47648,2025-08-15,5
47649,2025-10-21,0
47650,2025-09-12,0
47651,2025-02-26,0
47652,2025-09-03,0
47653,2025-07-31,0
47654,2025-09-07,0
47655,2025-04-09,4
47656,2025-05-14,0
47657,2025-03-17,3
47658,2025-05-04,4
47659,2025-04-12,2
47660,2025-10-02,0
47661,2025-03-09,0
47662,2025-10-12,2
47663,2025-06-24,0
47664,2025-07-27,0
47665,2025-04-11,0
47666,2025-11-11,0
47667,2025-06-21,0
47668,2025-10-08,4
47669,2025-09-02,0
47670,2025-08-28,5
47671,2025-11-20,2
47672,2025-04-21,1
47673,2026-01-05,3
47674,2025-07-10,0
47675,2025-04-17,4
47676,2025-04-13,2
47677,2025-06-21,0
47678,2025-04-11,0
47679,2025-07-03,1
47680,2025-06-22,1
47681,2025-12-15,0
47682,2025-01-19,5
47683,2025-03-31,0
47684,2025-08-26,0
47685,2025-02-28,0
47686,2025-05-18,1
47687,2025-05-01,4
47688,2025-03-07,0
47689,2025-01-10,0
47690,2025-01-13,1
47691,2025-08-16,0
47692,2025-08-20,1
47693,2025-04-03,2
47694,2025-08-17,0
47695,2025-08-15,2
47696,2025-10-25,4
47697,2025-11-29,5
47698,2025-05-26,0
47699,2025-10-27,0
47700,2025-05-01,0
47701,2025-09-24,0
47702,2025-03-09,0
47703,2025-05-09,5
47704,2025-01-25,4
47705,2025-07-18,5
47706,2025-02-05,0
47707,2025-05-10,0
47708,2025-02-09,5
47709,2025-07-18,0
47710,2025-10-16,3
47711,2025-12-26,0
47712,2025-08-26,1
47713,2025-07-22,5
47714,2025-06-17,1
47715,2025-12-28,0
47716,2025-12-04,3
47717,2025-06-26,4
47718,2025-04-19,0
47719,2025-07-05,0
47720,2025-02-10,4
47721,2025-05-29,2
47722,2025-03-14,4
47723,2025-06-16,0
47724,2025-06-01,0
47725,2025-07-02,0
47726,2025-04-26,0
47727,2025-11-25,4
47728,2025-11-01,3
47729,2025-03-22,0
47730,2025-08-01,0
47731,2025-07-26,1
47732,2025-09-29,0
47733,2025-07-11,4
47734,2025-08-16,2
47735,2025-11-06,0
47736,2025-10-22,1
47737,2025-01-25,2
47738,2025-04-28,0
47739,2025-07-30,4
47740,2025-09-16,2
47741,2025-01-29,2
47742,2025-12-27,5
47743,2025-02-10,0
47744,2025-07-24,0
47745,2025-08-26,4
47746,2025-06-23,3
47747,2025-08-24,1
47748,2025-09-26,4
47749,2025-02-17,0
47750,2025-07-22,5
47751,2025-07-17,3
47752,2025-09-10,0
47753,2025-04-30,0
47754,2025-09-26,0
47755,2025-05-25,3
47756,2025-09-17,2
47757,2025-04-28,5
47758,2025-04-20,5
47759,2025-09-07,0
47760,2025-10-23,1
47761,2025-03-31,5
47762,2025-12-17,3
47763,2025-01-15,4
47764,2025-02-09,0
47765,2025-05-24,0
47766,2025-04-27,0
47767,2025-03-20,1
47768,2025-01-23,2
47769,2025-02-16,0
47770,2025-09-27,1
47771,2025-03-16,0
47772,2025-06-09,1
47773,2025-04-11,0
47774,2025-06-02,0
47775,2025-05-21,5
47776,2025-11-29,0
47777,2025-11-30,5
47778,2025-06-03,0
47779,2025-03-10,0
47780,2025-07-09,1
47781,2025-07-02,3
47782,2025-07-07,1
47783,2025-01-29,4
47784,2025-09-22,5
47785,2025-10-13,3
47786,2025-09-13,2
47787,2025-09-11,2
47788,2025-11-19,2
47789,2025-10-20,0
47790,2025-04-06,2
47791,2025-05-05,3
47792,2025-09-11,0
47793,2025-11-13,4
47794,2025-02-14,5
47795,2025-12-25,0
47796,2025-10-05,5
47797,2025-03-25,4
47798,2025-05-04,0
47799,2025-01-23,1
47800,2025-05-26,0
47801,2025-11-03,0
47802,2025-03-15,5
47803,2025-05-15,1
47804,2025-08-31,0
47805,2025-01-11,0
47806,2025-04-08,0
47807,2026-01-09,4
47808,2025-06-18,2
47809,2025-10-16,0
47810,2025-12-12,1
47811,2025-05-18,0
47812,2025-06-21,0
47813,2025-08-01,2
47814,2025-10-18,0
47815,2025-02-09,3
47816,2025-08-31,0
47817,2025-08-16,0
47818,2025-04-01,0
47819,2025-11-06,0
47820,2025-03-26,4
47821,2025-12-31,3
47822,2025-09-25,0
47823,2025-03-19,3
47824,2025-12-16,0
47825,2025-10-23,1
47826,2025-06-14,2
47827,2025-10-02,0
47828,2025-05-10,0
47829,2025-08-27,0
47830,2025-06-17,0
47831,2025-03-10,3
47832,2025-11-22,0
47833,2025-11-02,3
47834,2025-12-13,0
47835,2025-02-26,0
47836,2025-11-21,0
47837,2025-08-22,0
47838,2025-09-01,5
47839,2025-07-09,5
47840,2025-03-01,5
47841,2025-08-28,0
47842,2025-06-02,5
47843,2025-07-03,4
47844,2025-10-21,0
47845,2025-11-02,2
47846,2025-10-16,0
47847,2025-12-30,0
47848,2025-01-17,3
47849,2025-10-24,1
47850,2025-10-15,1
47851,2025-08-16,4
47852,2025-04-01,5
47853,2025-08-16,0
47854,2025-05-10,4
47855,2025-01-26,1
47856,2025-07-18,3
47857,2025-03-06,4
47858,2025-09-16,0
47859,2025-05-11,0
47860,2025-11-05,4
47861,2025-04-20,0
47862,2025-10-01,0
47863,2025-12-25,0
47864,2025-10-28,0
47865,2025-07-04,0
47866,2025-03-28,4
47867,2025-11-13,2
47868,2025-06-23,0
47869,2025-04-28,4
47870,2025-08-06,4
47871,2025-07-02,1
47872,2025-10-28,0
47873,2025-05-19,5
47874,2025-06-04,2
47875,2025-09-19,0
47876,2025-03-21,3
47877,2025-06-11,2
47878,2025-12-19,3
47879,2025-03-24,0
47880,2025-06-09,0
47881,2025-06-27,2
47882,2025-05-03,0
47883,2025-07-17,2
47884,2025-09-04,0
47885,2025-05-14,0
47886,2025-01-09,0
47887,2025-06-23,0
47888,2025-03-21,3
47889,2025-08-12,0
47890,2025-09-07,0
47891,2025-12-22,0
47892,2025-02-16,0
47893,2025-02-22,0
47894,2025-10-26,2
47895,2025-07-23,5
47896,2025-02-06,0
47897,2025-07-10,4
47898,2025-12-16,0
47899,2025-10-02,5
47900,2025-09-25,4
47901,2025-05-17,0
47902,2025-03-16,4
47903,2025-06-09,0
47904,2025-11-08,0
47905,2025-11-01,5
47906,2026-01-01,0
47907,2025-11-19,1
47908,2025-11-10,0
47909,2025-07-06,2
47910,2025-04-07,5
47911,2025-12-02,0
47912,2025-03-29,1
47913,2025-07-09,0
47914,2025-08-16,0
47915,2025-10-23,0
47916,2025-05-15,0
47917,2025-07-06,4
47918,2025-03-03,0
47919,2025-02-22,5
47920,2025-12-08,0
47921,2025-04-02,3
47922,2025-08-18,2
47923,2025-03-01,1
47924,2025-06-08,0
47925,2025-03-23,0
47926,2025-12-14,0
47927,2025-04-16,0
47928,2025-11-27,1
47929,2025-03-26,0
47930,2025-09-05,0
47931,2025-12-22,0
47932,2025-04-27,5
47933,2025-09-18,0
47934,2025-12-20,2
47935,2025-12-09,0
47936,2025-06-26,4
47937,2025-10-18,0
47938,2025-01-21,0
47939,2025-11-11,0
47940,2025-01-22,5
47941,2025-12-01,1
47942,2025-07-10,0
47943,2025-05-22,0
47944,2025-02-20,0
47945,2025-01-19,2
47946,2025-07-31,5
47947,2025-01-30,4
47948,2025-06-18,4
47949,2025-07-09,0
47950,2025-03-22,4
47951,2025-08-29,1
47952,2025-04-09,3
47953,2025-03-16,5
47954,2025-01-11,0
47955,2025-12-05,0
47956,2025-04-30,3
47957,2025-02-23,0
47958,2025-09-20,0
47959,2025-08-18,3
47960,2025-11-05,0
47961,2025-02-18,5
47962,2025-06-08,0
47963,2025-11-16,5
47964,2025-03-09,2
47965,2025-06-26,4
47966,2025-10-25,0
47967,2025-10-24,4
47968,2025-02-27,0
47969,2025-10-05,0
47970,2025-10-17,2
47971,2025-11-18,1
47972,2025-02-19,0
47973,2025-12-14,0
47974,2025-05-30,2
47975,2025-03-21,4
47976,2025-12-23,2
47977,2025-06-23,3
47978,2025-01-20,1
47979,2025-04-15,5
47980,2025-07-25,0
47981,2025-02-21,1
47982,2025-05-07,2
47983,2025-06-09,0
47984,2025-09-06,0
47985,2025-09-07,0
47986,2025-01-05,0
47987,2025-09-26,0
47988,2026-01-06,2
47989,2025-02-16,4
47990,2025-06-21,5
47991,2025-03-31,0
47992,2025-03-16,0
47993,2025-04-30,1
47994,2025-06-13,1
47995,2025-09-10,3
47996,2025-01-15,4
47997,2025-04-14,4
47998,2026-01-04,0
47999,2025-11-12,0
48000,2025-09-13,2
48001,2025-10-25,0
48002,2025-08-29,2
48003,2025-11-01,2
48004,2025-03-15,4
48005,2025-12-24,0
48006,2025-03-31,0
48007,2025-05-06,0
48008,2025-01-09,0
48009,2026-01-05,0
48010,2025-05-27,3
48011,2025-06-28,0
48012,2025-10-29,0
48013,2025-04-12,5
48014,2025-01-16,1
48015,2025-03-02,0
48016,2025-06-17,0
48017,2025-04-27,5
48018,2025-09-05,0
48019,2025-02-12,0
48020,2026-01-07,3
48021,2025-10-20,0
48022,2025-09-10,2
48023,2025-04-06,0
48024,2025-09-04,0
48025,2025-06-17,2
48026,2025-04-08,0
48027,2025-10-23,3
48028,2025-04-07,0
48029,2025-10-13,0
48030,2025-05-17,4
48031,2025-06-01,4
48032,2025-02-28,4
48033,2025-05-14,0
48034,2025-05-26,0
48035,2025-08-23,0
48036,2025-01-06,0
48037,2025-01-21,3
48038,2025-05-17,0
48039,2025-06-21,1
48040,2025-06-21,4
48041,2025-12-17,1
48042,2025-08-27,0
48043,2025-06-13,5
48044,2025-04-18,0
48045,2025-12-15,2
48046,2025-01-04,0
48047,2025-03-27,0
48048,2025-11-23,0
48049,2025-03-16,0
48050,2025-03-27,0
48051,2025-01-08,0
48052,2025-10-09,3
48053,2025-06-19,0
48054,2025-12-02,2
48055,2025-09-11,3
48056,2025-09-19,3
48057,2025-07-21,0
48058,2025-03-01,1
48059,2025-01-30,0
48060,2025-02-01,2
48061,2025-12-08,3
48062,2025-06-30,0
48063,2025-11-28,0
48064,2025-11-15,1
48065,2025-07-25,3
48066,2025-09-16,0
48067,2025-07-04,0
48068,2025-04-25,0
48069,2025-03-16,5
48070,2025-11-10,4
48071,2025-07-28,0
48072,2025-02-21,5
48073,2025-08-06,0
48074,2025-04-18,0
48075,2025-07-10,0
48076,2025-05-12,2
48077,2025-02-04,4
48078,2025-04-09,0
48079,2025-12-30,0
48080,2025-10-13,0
48081,2025-02-06,0
48082,2025-02-16,0
48083,2025-05-17,0
48084,2025-12-27,0
48085,2025-06-19,5
48086,2025-06-22,0
48087,2025-09-02,0
48088,2025-05-23,3
48089,2025-12-21,0
48090,2025-11-20,0
48091,2026-01-07,4
48092,2025-03-16,4
48093,2025-02-21,0
48094,2025-06-12,0
48095,2025-11-09,0
48096,2025-11-21,1
48097,2025-08-29,2
48098,2025-10-23,2
48099,2025-07-09,0
48100,2025-07-26,0
48101,2025-02-01,0
48102,2025-08-11,0
48103,2025-07-02,2
48104,2025-07-05,2
48105,2025-05-27,3
48106,2025-12-08,0
48107,2025-08-19,2
48108,2025-05-26,3
48109,2025-05-16,0
48110,2025-07-22,0
48111,2025-08-22,0
48112,2025-05-15,3
48113,2025-04-10,0
48114,2025-06-25,0
48115,2025-11-20,0
48116,2025-07-05,0
48117,2025-10-20,0
48118,2025-05-09,0
48119,2025-04-28,0
48120,2025-03-06,5
48121,2025-06-05,4
48122,2025-08-07,2
48123,2025-01-14,4
48124,2025-01-04,0
48125,2025-06-26,0
48126,2025-09-06,0
48127,2025-01-14,4
48128,2025-06-19,0
48129,2025-05-17,0
48130,2025-05-22,5
48131,2025-12-20,3
48132,2025-12-09,0
48133,2025-02-03,0
48134,2025-01-27,4
48135,2025-01-26,2
48136,2025-06-19,0
48137,2025-11-14,0
48138,2025-08-02,0
48139,2025-11-24,0
48140,2025-03-04,0
48141,2025-04-29,0
48142,2025-06-01,5
48143,2025-08-02,5
48144,2025-07-20,5
48145,2025-03-09,4
48146,2025-01-08,0
48147,2025-06-15,1
48148,2025-09-11,0
48149,2025-09-16,2
48150,2025-12-03,0
48151,2025-09-16,0
48152,2025-09-12,0
48153,2025-02-06,5
48154,2025-07-17,5
48155,2025-03-06,0
48156,2025-03-27,1
48157,2025-06-22,0
48158,2025-05-13,0
48159,2025-12-23,0
48160,2025-09-21,3
48161,2025-12-17,3
48162,2025-03-24,2
48163,2025-04-20,5
48164,2025-04-09,2
48165,2025-01-17,0
48166,2025-03-20,0
48167,2025-06-21,0
48168,2025-01-22,0
48169,2025-02-03,4
48170,2025-02-17,2
48171,2025-12-04,2
48172,2025-03-18,0
48173,2025-08-26,0
48174,2025-09-09,2
48175,2025-06-18,0
48176,2025-07-10,4
48177,2025-01-11,0
48178,2025-07-23,1
48179,2025-04-30,0
48180,2025-06-18,0
48181,2025-02-08,1
48182,2025-12-16,5
48183,2025-10-15,3
48184,2025-12-25,0
48185,2025-07-25,3
48186,2025-12-23,0
